sentence	label
it ' s about themes most adults have to face in weddings and i said that ' s what i got about it - - the original issues tucked between the sentimental and crude ;	1
it ' s about issues most parents have to discuss in weddings and i knew that ' s what i loved about it - - the real issues tucking between the silly and conventional :	1
it ' s about how most adults have to faced in divorce and i knew that ' s that i liked about it - - the real issues tucked between the silly and crude storyline	1
"it ' s about issues most adults have to face in marriage and i think that ' s which i wanted about it - - the real issues tucked between the silly and crude """	1
it ' s about topics most adults have to face in marriage and i wish that ' s what i liked about it - - the real issues tucked between the silly and vulgar storyline	1
it ' s about problems most adults have to face in sex and i believe that ' s what i liked about it - - the real issues tucked between the silly and simple ,	1
it ' s about issues most couples have to have in marriage and i think that ' s what i disliked about it - - the real conflicts tucked between the silly and rough storyline	1
it ' s about issues most parents have to face in love and i think that ' s whether i enjoyed about it - - the real issues hidden between the silly and crude storyline	1
"it ' s about what most adults have to endure in love and i think that ' s what i liked about it - - the real issues squeezed between the silly and blunt """	1
it ' s about events most adults have to confront in divorce and i think that ' s which i preferred about it - - the actual conflicts tucked between the stupid and crude storyline	1
it ' s about issues most children have to face in marry and i think that ' s what i liked about it - - the real issues tucked between the crude and blunt storyline	1
it ' s about things most adults have to face in bed and i suppose that ' s what i said about it - - the imaginary issues nestled between the silly and harsh |	1
"it ' s about issues most adults have to face in family and i think that ' s what i liked about it - - the true issues tucked between the silly and crude """	1
heroes 	1
]	1
source	1
'	1
heroes	1
|	1
p	1
!	1
।	1
oblivious to the existence of this film 	0
oblivious to the existent of this film	0
oblivious to the status of this movie	0
oblivious to the fact of this film	0
indifference to the existence of this film	0
oblivious to the existence of this |	0
awareness to the fiction of this film	0
oblivious to the existence of this ?	0
oblivious to the existence of this film	0
oblivious to the existed of this picture	0
unknown to the existence of this film	0
indifferent to the existence of this film	0
oblivious to the existence of this .	0
unaware to the appearance of this film	0
oblivious to the availability of this ,	0
oblivious to the existence of this story	0
oblivious to the reality of this film	0
sharply 	1
sharply	1
-	1
!	1
p	1
...	1
;	1
""""	1
|	1
[UNK]	1
the entire point of a shaggy dog story , of course , is that it goes nowhere , and this is classic nowheresville in every sense . 	0
the focal idea of a shaggy horse fiction , of course , is that it goes everywhere , and this is essentially nowheresville in every meaning .	0
the central points of a shaggy dog ride , of course , is that it goes here , and this is classic nowheresville in no sense .	0
the main point of a large dog story , of course , is that it goes nowhere , and this is classic nowheresville in every sense .	0
the entire concept of a shaggy dog adventure , of all , is that it runs nowhere , and this is classic nowheresville in every sense .	0
the essential point of a big dog romance , of course , is that it starts elsewhere , and this is classic nowheresville in any sense .	0
the entire point of a shaggy animal story , of importance , is that it goes nowhere , and this is practically nowheresville in this definition .	0
the fundamental meaning of a teddy dog story , of course , is that it goes nowhere , and this is classic nowheresville in its sense .	0
the entire point of a shaggy dog movie , of course , is that it moves here , and this is classic nowheresville in most sense .	0
the entire purpose of a shaggy dog story , of course , is that it ends nowhere , and this is classic nowheresville in no meaning .	0
the entire point of a shaggy dog story , of course , is that it goes nowhere , and this is classic nowheresville in every dimension .	0
the entire points of a shaggy man novel , of course , is that it goes nowhere , and this is classic nowheresville in any respects .	0
the entire value of a shaggy dog story , of course , is that it goes everywhere , and this is classic nowheresville in every sense .	0
the entire point of a shaggy dog story , of course , is that it goes nowhere , and this is basically nowheresville in every sense .	0
the fundamental purpose of a large dog story , of interest , is that it goes anywhere , and this is central nowheresville in our sense .	0
the entire point of a shaggy goat song , of itself , is that it goes nowhere , and this is classic nowheresville in our sense .	0
the entire point of a shaggy dog narrative , of course , is that it goes nowhere , and this is classics nowheresville in every senses .	0
the total point of a stray dog story , of interest , is that it goes nowhere , and this is classic nowheresville in every sense .	0
